"{:calorie=>""Calorie Counter"", :kilojoule=>""Kilojoule Counter""}",,,,,,,,
Printable Diary forÿUnsraw,,,,,,,,
From:,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
Show:,,,,,,,,
ÿFood Diary,,,,,,,,
ÿFood Notes,,,,,,,,
To:,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
ÿExercise Diary,,,,,,,,
ÿExercise notes,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
Lunch,,,,,,,,
"Generic - Hijiki Salad, 2 oz",62,10g,0g,1g,0mg,0mg,7g,1g
"House Foods - Tofu (Medium Firm Regular), 1 container (13.5 oz (1"" slice) ea.)",270,5g,14g,32g,0mg,135mg,0g,0g
"Italian soup, 1 serving",182,35g,1g,10g,0mg,268mg,5g,12g
Dinner,,,,,,,,
"Generic - Yogurt-Plain Nonfat Danon, 1 cup",110,16g,0g,11g,6mg,150mg,15g,0g
"Quaker - Old Fashioned Rolled Oats, 1 cup dry",300,54g,6g,10g,0mg,0mg,2g,8g
"Bobs Red Mill - Whole Ground Flax Seed Meal, 2 tbsp",60,4g,5g,3g,0mg,0mg,0g,4g
"Kretschmer - Wheat Germ ~ Original Toasted, 1 Tbsp",25,3g,1g,2g,0mg,0mg,1g,1g
Snacks,,,,,,,,
"Fresh - Banana - Raw Medium , 2.2 oz (63g)",55,15g,0g,1g,0mg,0mg,11g,2g
TOTAL:,"1,698",233g,48g,109g,11mg,979mg,64g,46g
7-Apr-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Lettuce - Cos or romaine, raw, 5 leaf outer",24,5g,0g,2g,0mg,11mg,2g,3g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Kretschmer - Wheat Germ ~ Original Toasted, 1 Tbsp",25,3g,1g,2g,0mg,0mg,1g,1g
"Wheat bran - Crude, 0 cup",0,0g,0g,0g,0mg,0mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Uncle Ben's Rice - 100% Whole Grain Brown Rice, 0.88 cup",149,32g,1g,4g,0mg,18mg,0g,2g
"Trader Joe's Soy Protein Powder - Vanilla - Protein Powder, 0 scoops (33g)",0,0g,0g,0g,0mg,0mg,0g,0g
Lunch,,,,,,,,
"Generic - Hijiki Salad, 2 oz",62,10g,0g,1g,0mg,0mg,7g,1g
"Mori-Nu - Silken Tofu Firm, 1 container (12 oz (84g about 1"" slice) ea.)",200,8g,10g,24g,0mg,120mg,0g,0g
"Italian soup, 1 serving",186,36g,1g,11g,0mg,274mg,6g,12g
Dinner,,,,,,,,
"Spinach - Raw, 2 cup",14,2g,0g,2g,0mg,47mg,0g,1g
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
"Rice - Brown, medium-grain, cooked, 1 cup",218,46g,2g,5g,0mg,2mg,0g,4g
"Trader Joe's Soy Protein Powder - Vanilla - Protein Powder, 1 scoops (33g)",60,1g,1g,13g,0mg,0mg,0g,0g
"Pistachios - Pistachios, 15 nuts",57,3g,5g,2g,0mg,0mg,0g,0g
Snacks,,,,,,,,
"Muscle Milk - Cytosport - 100% Whey Protein Powder - Chocolate, 1.25 scoop",175,4g,3g,34g,75mg,188mg,1g,1g
"home made - oatmeal bar, 0 piece",0,0g,0g,0g,0mg,0mg,0g,0g
"oat bar pumpkin, 1 serving",177,25g,2g,14g,0mg,10mg,7g,7g
TOTAL:,"1,947",256g,43g,147g,80mg,"1,070mg",40g,58g
8-Apr-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Lettuce - Cos or romaine, raw, 5 leaf outer",24,5g,0g,2g,0mg,11mg,2g,3g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Kretschmer - Wheat Germ ~ Original Toasted, 1 Tbsp",25,3g,1g,2g,0mg,0mg,1g,1g
"Wheat bran - Crude, 0 cup",0,0g,0g,0g,0mg,0mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Trader Joe's Soy Protein Powder - Vanilla - Protein Powder, 0 scoops (33g)",0,0g,0g,0g,0mg,0mg,0g,0g
"Uncle Ben's Rice - 100% Whole Grain Brown Rice, 0.63 cup",106,23g,1g,3g,0mg,13mg,0g,1g
Lunch,,,,,,,,
"Generic - Hijiki Salad, 2 oz",62,10g,0g,1g,0mg,0mg,7g,1g
"Mori-Nu - Silken Tofu Firm, 1 container (12 oz (84g about 1"" slice) ea.)",200,8g,10g,24g,0mg,120mg,0g,0g
"Sukina - Soba, 1.5 bundle (90 g)",435,89g,2g,14g,0mg,165mg,0g,3g
Dinner,,,,,,,,
"Bobs Red Mill - Whole Ground Flax Seed Meal, 2 tbsp",60,4g,5g,3g,0mg,0mg,0g,4g
"Quaker - Old Fashioned Rolled Oats, 1 cup dry",300,54g,6g,10g,0mg,0mg,2g,8g
"Generic - Yogurt-Plain Nonfat Danon, 1 cup",110,16g,0g,11g,6mg,150mg,15g,0g
TOTAL:,"1,822",286g,38g,95g,11mg,609mg,42g,43g
9-Apr-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Lettuce - Cos or romaine, raw, 5 leaf outer",24,5g,0g,2g,0mg,11mg,2g,3g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Kretschmer - Wheat Germ ~ Original Toasted, 1 Tbsp",25,3g,1g,2g,0mg,0mg,1g,1g
"Wheat bran - Crude, 0 cup",0,0g,0g,0g,0mg,0mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Trader Joe's Soy Protein Powder - Vanilla - Protein Powder, 0 scoops (33g)",0,0g,0g,0g,0mg,0mg,0g,0g
"Uncle Ben's Rice - 100% Whole Grain Brown Rice, 0.63 cup",106,23g,1g,3g,0mg,13mg,0g,1g
Lunch,,,,,,,,
"Generic - Hijiki Salad, 2 oz",62,10g,0g,1g,0mg,0mg,7g,1g
"Mori-Nu - Silken Tofu Firm, 1 container (12 oz (84g about 1"" slice) ea.)",200,8g,10g,24g,0mg,120mg,0g,0g
"Sukina - Soba, 1.5 bundle (90 g)",435,89g,2g,14g,0mg,165mg,0g,3g
Dinner,,,,,,,,
"Spinach - Raw, 2 cup",14,2g,0g,2g,0mg,47mg,0g,1g
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
"Snirakiku - Roasted Sesame Seeds, 2 tablespoon",60,2g,6g,2g,0mg,0mg,0g,2g
"Trader Joe's Soy Protein Powder - Vanilla - Protein Powder, 1 scoops (33g)",60,1g,1g,13g,0mg,0mg,0g,0g
"Generic - Banana, Red, Ripe (Guineo Morado) , 1 fruit (7-1/4"" long)",94,24g,0g,1g,0mg,1mg,0g,0g
"Italian soup 2, 1 serving",206,41g,1g,11g,0mg,150mg,9g,12g
TOTAL:,"1,886",289g,39g,108g,5mg,907mg,35g,50g
10-Apr-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Lettuce - Cos or romaine, raw, 5 leaf outer",24,5g,0g,2g,0mg,11mg,2g,3g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Kretschmer - Wheat Germ ~ Original Toasted, 1 Tbsp",25,3g,1g,2g,0mg,0mg,1g,1g
"Wheat bran - Crude, 0 cup",0,0g,0g,0g,0mg,0mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Trader Joe's Soy Protein Powder - Vanilla - Protein Powder, 0 scoops (33g)",0,0g,0g,0g,0mg,0mg,0g,0g
"Uncle Ben's Rice - 100% Whole Grain Brown Rice, 0.63 cup",106,23g,1g,3g,0mg,13mg,0g,1g
Lunch,,,,,,,,
"Generic - Hijiki Salad, 2 oz",62,10g,0g,1g,0mg,0mg,7g,1g
"Mori-Nu - Silken Tofu Firm, 1 container (12 oz (84g about 1"" slice) ea.)",200,8g,10g,24g,0mg,120mg,0g,0g
"Sukina - Soba, 2 bundle (90 g)",580,118g,3g,18g,0mg,220mg,0g,4g
Dinner,,,,,,,,
"Granny Smith Apple - Green, 0.5 Medium",40,11g,0g,0g,0mg,0mg,9g,3g
"Trader Joe's Soy Protein Powder - Vanilla - Protein Powder, 1 scoops (33g)",60,1g,1g,13g,0mg,0mg,0g,0g
"oat bar pumpkin, 1 2/3 serving",295,41g,3g,23g,0mg,16mg,12g,12g
TOTAL:,"1,892",294g,32g,111g,5mg,530mg,46g,47g
11-Apr-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Lettuce - Cos or romaine, raw, 5 leaf outer",24,5g,0g,2g,0mg,11mg,2g,3g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Kretschmer - Wheat Germ ~ Original Toasted, 1 Tbsp",25,3g,1g,2g,0mg,0mg,1g,1g
"Wheat bran - Crude, 0 cup",0,0g,0g,0g,0mg,0mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Uncle Ben's Rice - 100% Whole Grain Brown Rice, 0.88 cup",149,32g,1g,4g,0mg,18mg,0g,2g
"Trader Joe's Soy Protein Powder - Vanilla - Protein Powder, 0 scoops (33g)",0,0g,0g,0g,0mg,0mg,0g,0g
Lunch,,,,,,,,
"Generic - Hijiki Salad, 2 oz",62,10g,0g,1g,0mg,0mg,7g,1g
"Mori-Nu - Silken Tofu Firm, 1 container (12 oz (84g about 1"" slice) ea.)",200,8g,10g,24g,0mg,120mg,0g,0g
"Italian soup 2, 1 1/2 serving",309,62g,1g,16g,0mg,224mg,14g,19g
"Pistachios - Pistachios, 15 nuts",57,3g,5g,2g,0mg,0mg,0g,0g
Dinner,,,,,,,,
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
"Spinach - Raw, 2 cup",14,2g,0g,2g,0mg,47mg,0g,1g
"Rice - Brown, medium-grain, cooked, 1 cup",218,46g,2g,5g,0mg,2mg,0g,4g
"Nearby Eggs - Extra Large Egg, 1 boiled",80,1g,5g,7g,240mg,70mg,0g,0g
"oat bar pumpkin, 1/2 serving",96,12g,1g,8g,0mg,4mg,3g,3g
Snacks,,,,,,,,
"Muscle Milk - Cytosport - 100% Whey Protein Powder - Chocolate, 1.25 scoop",175,4g,3g,34g,75mg,188mg,1g,1g
"home made - oatmeal bar, 0 piece",0,0g,0g,0g,0mg,0mg,0g,0g
"oat bar pumpkin, 1 serving",177,25g,2g,14g,0mg,10mg,7g,7g
TOTAL:,"2,186",294g,48g,154g,320mg,"1,094mg",51g,68g
12-Apr-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Lettuce - Cos or romaine, raw, 5 leaf outer",24,5g,0g,2g,0mg,11mg,2g,3g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Kretschmer - Wheat Germ ~ Original Toasted, 1 Tbsp",25,3g,1g,2g,0mg,0mg,1g,1g
"Wheat bran - Crude, 0 cup",0,0g,0g,0g,0mg,0mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Uncle Ben's Rice - 100% Whole Grain Brown Rice, 0.88 cup",149,32g,1g,4g,0mg,18mg,0g,2g
"Trader Joe's Soy Protein Powder - Vanilla - Protein Powder, 0 scoops (33g)",0,0g,0g,0g,0mg,0mg,0g,0g
Lunch,,,,,,,,
"Generic - Hijiki Salad, 2 oz",62,10g,0g,1g,0mg,0mg,7g,1g
"House Foods - Tofu (Medium Firm Regular), 1 container (13.5 oz (1"" slice) ea.)",270,5g,14g,32g,0mg,135mg,0g,0g
"Italian soup 2, 1 serving",206,41g,1g,11g,0mg,150mg,9g,12g
Dinner,,,,,,,,
"Spinach - Raw, 2 cup",14,2g,0g,2g,0mg,47mg,0g,1g
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
"Rice - Brown, medium-grain, cooked, 1 cup",218,46g,2g,5g,0mg,2mg,0g,4g
"Nearby Eggs - Extra Large Egg, 1 boiled",80,1g,5g,7g,240mg,70mg,0g,0g
"oat bar pumpkin, 1 serving",81,15g,1g,2g,0mg,6mg,4g,4g
Snacks,,,,,,,,
"Muscle Milk - Cytosport - 100% Whey Protein Powder - Chocolate, 1.25 scoop",175,4g,3g,34g,75mg,188mg,1g,1g
"home made - oatmeal bar, 0 piece",0,0g,0g,0g,0mg,0mg,0g,0g
"oat bar pumpkin, 1 serving",177,25g,2g,14g,0mg,10mg,7g,7g
TOTAL:,"2,081",270g,47g,149g,320mg,"1,037mg",47g,62g
13-Apr-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Lettuce - Cos or romaine, raw, 5 leaf outer",24,5g,0g,2g,0mg,11mg,2g,3g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Kretschmer - Wheat Germ ~ Original Toasted, 1 Tbsp",25,3g,1g,2g,0mg,0mg,1g,1g
"Wheat bran - Crude, 0 cup",0,0g,0g,0g,0mg,0mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Uncle Ben's Rice - 100% Whole Grain Brown Rice, 0.88 cup",149,32g,1g,4g,0mg,18mg,0g,2g
"Trader Joe's Soy Protein Powder - Vanilla - Protein Powder, 0 scoops (33g)",0,0g,0g,0g,0mg,0mg,0g,0g
Lunch,,,,,,,,
"Generic - Hijiki Salad, 2 oz",62,10g,0g,1g,0mg,0mg,7g,1g
"House Foods - Tofu (Medium Firm Regular), 1 container (13.5 oz (1"" slice) ea.)",270,5g,14g,32g,0mg,135mg,0g,0g
"Italian soup 2, 1 serving",206,41g,1g,11g,0mg,150mg,9g,12g
Dinner,,,,,,,,
"Spinach - Raw, 2 cup",14,2g,0g,2g,0mg,47mg,0g,1g
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
"Rice - Brown, medium-grain, cooked, 1 cup",218,46g,2g,5g,0mg,2mg,0g,4g
"Nearby Eggs - Extra Large Egg, 1 boiled",80,1g,5g,7g,240mg,70mg,0g,0g
Snacks,,,,,,,,
"oat bar pumpkin, 1 serving",81,15g,1g,2g,0mg,6mg,4g,4g
"Pistachios - Pistachios, 30 nuts",113,5g,9g,4g,0mg,0mg,0g,0g
"Granny Smith Apple - Green, 1 Medium",80,22g,0g,0g,0mg,0mg,17g,5g
TOTAL:,"1,922",268g,51g,105g,245mg,839mg,56g,59g
14-Apr-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Lettuce - Cos or romaine, raw, 5 leaf outer",24,5g,0g,2g,0mg,11mg,2g,3g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Kretschmer - Wheat Germ ~ Original Toasted, 1 Tbsp",25,3g,1g,2g,0mg,0mg,1g,1g
"Wheat bran - Crude, 0 cup",0,0g,0g,0g,0mg,0mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Uncle Ben's Rice - 100% Whole Grain Brown Rice, 0.88 cup",149,32g,1g,4g,0mg,18mg,0g,2g
"Trader Joe's Soy Protein Powder - Vanilla - Protein Powder, 0 scoops (33g)",0,0g,0g,0g,0mg,0mg,0g,0g
"Pistachios - Pistachios, 30 nuts",113,5g,9g,4g,0mg,0mg,0g,0g
Lunch,,,,,,,,
"Generic - Hijiki Salad, 2 oz",62,10g,0g,1g,0mg,0mg,7g,1g
"House Foods - Tofu (Medium Firm Regular), 1 container (13.5 oz (1"" slice) ea.)",270,5g,14g,32g,0mg,135mg,0g,0g
"Italian soup 2, 1 serving",206,41g,1g,11g,0mg,150mg,9g,12g
Dinner,,,,,,,,
"Spinach - Raw, 2 cup",14,2g,0g,2g,0mg,47mg,0g,1g
"Nearby Eggs - Extra Large Egg, 1 boiled",80,1g,5g,7g,240mg,70mg,0g,0g
"Rice - Brown, medium-grain, cooked, 1.33 cup",291,61g,2g,6g,0mg,3mg,0g,5g
Snacks,,,,,,,,
"Muscle Milk - Cytosport - 100% Whey Protein Powder - Chocolate, 1.25 scoop",175,4g,3g,34g,75mg,188mg,1g,1g
"home made - oatmeal bar, 0 piece",0,0g,0g,0g,0mg,0mg,0g,0g
"oat bar pumpkin, 1 serving",177,25g,2g,14g,0mg,10mg,7g,7g
TOTAL:,"2,086",268g,51g,144g,320mg,782mg,42g,55g
15-Apr-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Lettuce - Cos or romaine, raw, 5 leaf outer",24,5g,0g,2g,0mg,11mg,2g,3g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Kretschmer - Wheat Germ ~ Original Toasted, 1 Tbsp",25,3g,1g,2g,0mg,0mg,1g,1g
"Wheat bran - Crude, 0 cup",0,0g,0g,0g,0mg,0mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Uncle Ben's Rice - 100% Whole Grain Brown Rice, 0.88 cup",149,32g,1g,4g,0mg,18mg,0g,2g
"Trader Joe's Soy Protein Powder - Vanilla - Protein Powder, 0 scoops (33g)",0,0g,0g,0g,0mg,0mg,0g,0g
Lunch,,,,,,,,
"Generic - Hijiki Salad, 2 oz",62,10g,0g,1g,0mg,0mg,7g,1g
"Mori-Nu - Silken Tofu Firm, 1 container (12 oz (84g about 1"" slice) ea.)",200,8g,10g,24g,0mg,120mg,0g,0g
"Italian soup 2, 1 1/2 serving",309,62g,1g,16g,0mg,224mg,14g,19g
Dinner,,,,,,,,
"Generic - Yogurt-Plain Nonfat Danon, 1 cup",110,16g,0g,11g,6mg,150mg,15g,0g
"Bobs Red Mill - Whole Ground Flax Seed Meal, 2 tbsp",60,4g,5g,3g,0mg,0mg,0g,4g
"Quaker - Old Fashioned Rolled Oats, 1 cup dry",300,54g,6g,10g,0mg,0mg,2g,8g
Snacks,,,,,,,,
"Pistachios - Pistachios, 30 nuts",113,5g,9g,4g,0mg,0mg,0g,0g
TOTAL:,"1,852",273g,46g,102g,11mg,673mg,56g,60g
16-Apr-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Lettuce - Cos or romaine, raw, 5 leaf outer",24,5g,0g,2g,0mg,11mg,2g,3g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Kretschmer - Wheat Germ ~ Original Toasted, 1 Tbsp",25,3g,1g,2g,0mg,0mg,1g,1g
"Wheat bran - Crude, 0 cup",0,0g,0g,0g,0mg,0mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Uncle Ben's Rice - 100% Whole Grain Brown Rice, 0.88 cup",149,32g,1g,4g,0mg,18mg,0g,2g
"Trader Joe's Soy Protein Powder - Vanilla - Protein Powder, 0 scoops (33g)",0,0g,0g,0g,0mg,0mg,0g,0g
Lunch,,,,,,,,
"Generic - Hijiki Salad, 2 oz",62,10g,0g,1g,0mg,0mg,7g,1g
"Mori-Nu - Silken Tofu Firm, 1 container (12 oz (84g about 1"" slice) ea.)",200,8g,10g,24g,0mg,120mg,0g,0g
"Sukina - Soba, 1.38 bundle (90 g)",399,81g,2g,12g,0mg,151mg,0g,3g
Dinner,,,,,,,,
"oat bar pumpkin, 1 serving",81,15g,1g,2g,0mg,6mg,4g,4g
"Nearby Eggs - Extra Large Egg, 1 boiled",80,1g,5g,7g,240mg,70mg,0g,0g
"kidney curry, 1 serving",241,47g,1g,14g,0mg,232mg,8g,12g
Snacks,,,,,,,,
"Generic - Pumpkin Seeds (Pepitas), Raw, Organic, 0.0625 cup",40,1g,3g,3g,0mg,43mg,0g,0g
TOTAL:,"1,801",277g,37g,96g,245mg,801mg,37g,48g
17-Apr-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Lettuce - Cos or romaine, raw, 5 leaf outer",24,5g,0g,2g,0mg,11mg,2g,3g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Kretschmer - Wheat Germ ~ Original Toasted, 1 Tbsp",25,3g,1g,2g,0mg,0mg,1g,1g
"Wheat bran - Crude, 0 cup",0,0g,0g,0g,0mg,0mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Uncle Ben's Rice - 100% Whole Grain Brown Rice, 0.88 cup",149,32g,1g,4g,0mg,18mg,0g,2g
"Trader Joe's Soy Protein Powder - Vanilla - Protein Powder, 0 scoops (33g)",0,0g,0g,0g,0mg,0mg,0g,0g
Lunch,,,,,,,,
"Generic - Hijiki Salad, 2 oz",62,10g,0g,1g,0mg,0mg,7g,1g
"Mori-Nu - Silken Tofu Firm, 1 container (12 oz (84g about 1"" slice) ea.)",200,8g,10g,24g,0mg,120mg,0g,0g
"Italian soup 2, 1 1/2 serving",309,62g,1g,16g,0mg,224mg,14g,19g
Dinner,,,,,,,,
"Nearby Eggs - Extra Large Egg, 1 boiled",80,1g,5g,7g,240mg,70mg,0g,0g
"kidney curry, 1 serving",241,47g,1g,14g,0mg,232mg,8g,12g
Snacks,,,,,,,,
"oat bar pumpkin, 1 1/3 serving",256,33g,3g,22g,0mg,11mg,8g,9g
"Generic - Pumpkin Seeds (Pepitas), Raw, Organic, 1/4 cup",160,4g,13g,10g,0mg,170mg,1g,1g
TOTAL:,"2,006",279g,48g,127g,245mg,"1,006mg",56g,70g
18-Apr-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Lettuce - Cos or romaine, raw, 5 leaf outer",24,5g,0g,2g,0mg,11mg,2g,3g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Kretschmer - Wheat Germ ~ Original Toasted, 1 Tbsp",25,3g,1g,2g,0mg,0mg,1g,1g
"Wheat bran - Crude, 0 cup",0,0g,0g,0g,0mg,0mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Uncle Ben's Rice - 100% Whole Grain Brown Rice, 0.88 cup",149,32g,1g,4g,0mg,18mg,0g,2g
"Trader Joe's Soy Protein Powder - Vanilla - Protein Powder, 0 scoops (33g)",0,0g,0g,0g,0mg,0mg,0g,0g
Lunch,,,,,,,,
"Generic - Hijiki Salad, 2 oz",62,10g,0g,1g,0mg,0mg,7g,1g
"Mori-Nu - Silken Tofu Firm, 1 container (12 oz (84g about 1"" slice) ea.)",200,8g,10g,24g,0mg,120mg,0g,0g
"Italian soup 2, 1 1/2 serving",309,62g,1g,16g,0mg,224mg,14g,19g
Dinner,,,,,,,,
"Spinach - Raw, 2 cup",14,2g,0g,2g,0mg,47mg,0g,1g
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
"Nearby Eggs - Extra Large Egg, 1 boiled",80,1g,5g,7g,240mg,70mg,0g,0g
"Rice - Brown, medium-grain, cooked, 1 cup",218,46g,2g,5g,0mg,2mg,0g,4g
Snacks,,,,,,,,
"Muscle Milk - Cytosport - 100% Whey Protein Powder - Chocolate, 1.25 scoop",175,4g,3g,34g,75mg,188mg,1g,1g
"home made - oatmeal bar, 0 piece",0,0g,0g,0g,0mg,0mg,0g,0g
"oat bar pumpkin, 1 1/2 serving",265,37g,2g,21g,0mg,14mg,10g,11g
TOTAL:,"2,121",291g,42g,151g,320mg,"1,094mg",51g,69g
19-Apr-11,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Seeds - Flax Seeds, 2 tablespoons",110,6g,8g,4g,0mg,0mg,0g,14g
"Lettuce - Cos or romaine, raw, 5 leaf outer",24,5g,0g,2g,0mg,11mg,2g,3g
"Danon - Plain Nonfat Yogurt, 1 cup",110,16g,0g,11g,5mg,150mg,15g,0g
"Kretschmer - Wheat Germ ~ Original Toasted, 1 Tbsp",25,3g,1g,2g,0mg,0mg,1g,1g
"Wheat bran - Crude, 0 cup",0,0g,0g,0g,0mg,0mg,0g,0g
"Generic - Grain Oatmeal Dry .5 Cup, 1 cup (39g dry)",280,52g,5g,10g,0mg,0mg,0g,8g
"Uncle Ben's Rice - 100% Whole Grain Brown Rice, 0.88 cup",149,32g,1g,4g,0mg,18mg,0g,2g
"Trader Joe's Soy Protein Powder - Vanilla - Protein Powder, 0 scoops (33g)",0,0g,0g,0g,0mg,0mg,0g,0g
Lunch,,,,,,,,
"Generic - Hijiki Salad, 2 oz",62,10g,0g,1g,0mg,0mg,7g,1g
"House Foods - Tofu (Medium Firm Regular), 1 container (13.5 oz (1"" slice) ea.)",270,5g,14g,32g,0mg,135mg,0g,0g
"Italian soup 2, 1 serving",206,41g,1g,11g,0mg,150mg,9g,12g
Dinner,,,,,,,,
"Spinach - Raw, 2 cup",14,2g,0g,2g,0mg,47mg,0g,1g
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
