TOTAL:,"1,824",251g,46g,127g,0mg,"1,194mg",26g,64g
12-Mar-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"Twinlab - Vege Fuel soy protein, 0.5 scoops",33,0g,0g,8g,0mg,125mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1.5 rounded tbsp",45,3g,1g,8g,0mg,38mg,0g,0g
"Spectrum Essentials - Chia Seeds, 2.5 Tbsp",150,10g,10g,5g,0mg,0mg,0g,10g
"Glory Foods - Collard Greens (Raw), 1.33 cups",17,3g,0g,1g,0mg,10mg,0g,2g
"Kale - Raw, 0.5 cup, chopped",17,3g,0g,1g,0mg,14mg,0g,1g
"Watercress - Raw, 1.5 cup, chopped",6,1g,0g,1g,0mg,21mg,0g,0g
Lunch,,,,,,,,
"rice buckwheat, 1 serving",252,58g,2g,6g,0mg,2mg,1g,6g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"House Foods - Tofu (Medium Firm Regular), 0.75 container (13.5 oz (1"" slice) ea.)",203,3g,10g,24g,0mg,101mg,0g,0g
Dinner,,,,,,,,
"lentil soup, 1 serving",238,45g,1g,16g,0mg,148mg,8g,15g
Snacks,,,,,,,,
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 6 almonds",39,1g,3g,1g,0mg,0mg,0g,1g
"Bananas - Raw, 1 medium (7"" to 7-7/8"" long)",105,27g,0g,1g,0mg,1mg,14g,3g
"Meijer - Brazil Nuts, 0.33 oz",63,1g,6g,1g,0mg,0mg,0g,1g
TOTAL:,"1,595",236g,39g,89g,0mg,610mg,27g,60g
13-Mar-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Raw - Dill Weed, 0.75 cup springs (9g)",3,1g,0g,0g,0mg,4mg,0g,0g
"Twinlab - Vege Fuel soy protein, 0.67 scoops",43,0g,0g,10g,0mg,167mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Avocados - Raw, 0.63 cup, cubes",150,8g,14g,2g,0mg,7mg,1g,6g
"Glory Foods - Collard Greens (Raw), 1.33 cups",17,3g,0g,1g,0mg,10mg,0g,2g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.75 container (13.5 oz (1"" slice) ea.)",203,3g,10g,24g,0mg,101mg,0g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"rice buckwheat, 1 serving",252,58g,2g,6g,0mg,2mg,1g,6g
"Tomato - Roma, 2 Tomato",32,8g,0g,2g,0mg,10mg,8g,0g
Dinner,,,,,,,,
"garbanzo, 1 serving",175,35g,3g,11g,0mg,51mg,8g,11g
"lentil soup, 1 serving",238,45g,1g,16g,0mg,148mg,8g,15g
Snacks,,,,,,,,
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Twinlab - Vege Fuel soy protein, 2 scoops",130,0g,1g,30g,0mg,500mg,0g,0g
"Meijer - Brazil Nuts, 0.33 oz",63,1g,6g,1g,0mg,0mg,0g,1g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 6 almonds",39,1g,3g,1g,0mg,0mg,0g,1g
TOTAL:,"1,857",256g,47g,128g,0mg,"1,197mg",33g,62g
14-Mar-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"Seeds - Flax Seeds, 2.5 tablespoons",138,7g,10g,5g,0mg,0mg,1g,18g
"Raw - Dill Weed, 0.75 cup springs (9g)",3,1g,0g,0g,0mg,4mg,0g,0g
"Twinlab - Vege Fuel soy protein, 0.5 scoops",33,0g,0g,8g,0mg,125mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1.5 rounded tbsp",45,3g,1g,8g,0mg,38mg,0g,0g
"Glory Foods - Collard Greens (Raw), 1.33 cups",17,3g,0g,1g,0mg,10mg,0g,2g
Lunch,,,,,,,,
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"House Foods - Tofu (Medium Firm Regular), 0.75 container (13.5 oz (1"" slice) ea.)",203,3g,10g,24g,0mg,101mg,0g,0g
"rice buckwheat, 1 1/3 serving",335,77g,3g,8g,0mg,3mg,1g,7g
Dinner,,,,,,,,
"garbanzo, 1 serving",175,35g,3g,11g,0mg,51mg,8g,11g
"lentil soup, 1 serving",238,45g,1g,16g,0mg,148mg,8g,15g
"Kin No Tsubu Niowanatto - Natto, 1 package",100,7g,4g,8g,0mg,250mg,1g,4g
Snacks,,,,,,,,
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 6 almonds",39,1g,3g,1g,0mg,0mg,0g,1g
"Meijer - Brazil Nuts, 0.33 oz",63,1g,6g,1g,0mg,0mg,0g,1g
"Generic - Orange, 1 med",65,19g,0g,1g,0mg,0mg,14g,3g
TOTAL:,"1,915",290g,47g,110g,0mg,909mg,37g,84g
15-Mar-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"Raw - Dill Weed, 0.75 cup springs (9g)",3,1g,0g,0g,0mg,4mg,0g,0g
"Twinlab - Vege Fuel soy protein, 0.5 scoops",33,0g,0g,8g,0mg,125mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1.5 rounded tbsp",45,3g,1g,8g,0mg,38mg,0g,0g
"Spectrum Essentials - Chia Seeds, 2.5 Tbsp",150,10g,10g,5g,0mg,0mg,0g,10g
"Glory Foods - Collard Greens (Raw), 1.33 cups",17,3g,0g,1g,0mg,10mg,0g,2g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.75 container (13.5 oz (1"" slice) ea.)",203,3g,10g,24g,0mg,101mg,0g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Tomato - Roma, 2 Tomato",32,8g,0g,2g,0mg,10mg,8g,0g
"rice buckwheat, 1 serving",252,58g,2g,6g,0mg,2mg,1g,6g
Dinner,,,,,,,,
"black eyed peas, 1 serving",233,44g,0g,15g,0mg,73mg,12g,14g
"garbanzo, 1 serving",175,35g,3g,11g,0mg,51mg,8g,11g
Snacks,,,,,,,,
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Twinlab - Vege Fuel soy protein, 2 scoops",130,0g,1g,30g,0mg,500mg,0g,0g
"Meijer - Brazil Nuts, 0.33 oz",63,1g,6g,1g,0mg,0mg,0g,1g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 6 almonds",39,1g,3g,1g,0mg,0mg,0g,1g
TOTAL:,"1,871",261g,42g,132g,0mg,"1,093mg",37g,67g
16-Mar-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"Seeds - Flax Seeds, 2.5 tablespoons",138,7g,10g,5g,0mg,0mg,1g,18g
"Raw - Dill Weed, 0.75 cup springs (9g)",3,1g,0g,0g,0mg,4mg,0g,0g
"Twinlab - Vege Fuel soy protein, 0.5 scoops",33,0g,0g,8g,0mg,125mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1.5 rounded tbsp",45,3g,1g,8g,0mg,38mg,0g,0g
"Glory Foods - Collard Greens (Raw), 1.33 cups",17,3g,0g,1g,0mg,10mg,0g,2g
Lunch,,,,,,,,
"rice buckwheat, 1 serving",252,58g,2g,6g,0mg,2mg,1g,6g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"House Foods - Tofu (Medium Firm Regular), 0.75 container (13.5 oz (1"" slice) ea.)",203,3g,10g,24g,0mg,101mg,0g,0g
Dinner,,,,,,,,
"lentil soup, 1 serving",238,45g,1g,16g,0mg,148mg,8g,15g
"garbanzo, 1 serving",175,35g,3g,11g,0mg,51mg,8g,11g
"Kal - Nutritional Yeast Flakes, 2 rounded tbsp",53,9g,1g,6g,0mg,3mg,0g,3g
Snacks,,,,,,,,
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 6 almonds",39,1g,3g,1g,0mg,0mg,0g,1g
"Meijer - Brazil Nuts, 0.33 oz",63,1g,6g,1g,0mg,0mg,0g,1g
"Generic - Orange, 1 med",65,19g,0g,1g,0mg,0mg,14g,3g
TOTAL:,"1,785",273g,43g,106g,0mg,661mg,36g,82g
17-Mar-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"Raw - Dill Weed, 0.75 cup springs (9g)",3,1g,0g,0g,0mg,4mg,0g,0g
"Twinlab - Vege Fuel soy protein, 0.5 scoops",33,0g,0g,8g,0mg,125mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1.5 rounded tbsp",45,3g,1g,8g,0mg,38mg,0g,0g
"Glory Foods - Collard Greens (Raw), 1.33 cups",17,3g,0g,1g,0mg,10mg,0g,2g
"Seeds - Flax Seeds, 1.5 tablespoons",83,4g,6g,3g,0mg,0mg,0g,11g
"Spectrum Essentials - Chia Seeds, 1 Tbsp",60,4g,4g,2g,0mg,0mg,0g,4g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.75 container (13.5 oz (1"" slice) ea.)",203,3g,10g,24g,0mg,101mg,0g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"rice buckwheat, 1 serving",252,58g,2g,6g,0mg,2mg,1g,6g
Dinner,,,,,,,,
"black eyed peas, 1 serving",233,44g,0g,15g,0mg,73mg,12g,14g
"Crack the Code (Carbs Only) - Cabbage - Steamed, 2 cup chopped",42,2g,0g,3g,0mg,32mg,6g,4g
"Oil - Olive, 0.5 tablespoon",60,0g,7g,0g,0mg,0mg,0g,0g
Snacks,,,,,,,,
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Twinlab - Vege Fuel soy protein, 2 scoops",130,0g,1g,30g,0mg,500mg,0g,0g
"Sweetwater 420 Extra Pale Ale - Beer, 10.5 oz",162,13g,0g,0g,0mg,0mg,11g,0g
TOTAL:,"1,819",229g,37g,120g,0mg,"1,064mg",38g,63g
18-Mar-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"Raw - Dill Weed, 0.75 cup springs (9g)",3,1g,0g,0g,0mg,4mg,0g,0g
"Twinlab - Vege Fuel soy protein, 0.67 scoops",43,0g,0g,10g,0mg,167mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Avocados - Raw, 0.63 cup, cubes",150,8g,14g,2g,0mg,7mg,1g,6g
"Glory Foods - Collard Greens (Raw), 1.33 cups",17,3g,0g,1g,0mg,10mg,0g,2g
Lunch,,,,,,,,
"rice buckwheat, 1 serving",252,58g,2g,6g,0mg,2mg,1g,6g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"House Foods - Tofu (Medium Firm Regular), 0.75 container (13.5 oz (1"" slice) ea.)",203,3g,10g,24g,0mg,101mg,0g,0g
Dinner,,,,,,,,
"black eyed peas, 1 serving",233,44g,0g,15g,0mg,73mg,12g,14g
"lentil soup, 1 serving",198,38g,1g,13g,0mg,123mg,7g,13g
Snacks,,,,,,,,
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Twinlab - Vege Fuel soy protein, 2 scoops",130,0g,1g,30g,0mg,500mg,0g,0g
"Meijer - Brazil Nuts, 0.33 oz",63,1g,6g,1g,0mg,0mg,0g,1g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 6 almonds",39,1g,3g,1g,0mg,0mg,0g,1g
TOTAL:,"1,857",253g,44g,128g,0mg,"1,191mg",29g,65g
19-Mar-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"Raw - Dill Weed, 0.75 cup springs (9g)",3,1g,0g,0g,0mg,4mg,0g,0g
"Twinlab - Vege Fuel soy protein, 0.5 scoops",33,0g,0g,8g,0mg,125mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1.5 rounded tbsp",45,3g,1g,8g,0mg,38mg,0g,0g
"Glory Foods - Collard Greens (Raw), 1.33 cups",17,3g,0g,1g,0mg,10mg,0g,2g
"Seeds - Flax Seeds, 1.5 tablespoons",83,4g,6g,3g,0mg,0mg,0g,11g
"Spectrum Essentials - Chia Seeds, 1 Tbsp",60,4g,4g,2g,0mg,0mg,0g,4g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.75 container (13.5 oz (1"" slice) ea.)",203,3g,10g,24g,0mg,101mg,0g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"rice buckwheat, 1 serving",189,43g,2g,4g,0mg,2mg,0g,4g
Dinner,,,,,,,,
"garbanzo, 1 serving",175,35g,3g,11g,0mg,51mg,8g,11g
"lentil soup, 1 serving",198,38g,1g,13g,0mg,123mg,7g,13g
Snacks,,,,,,,,
"Bananas - Raw, 1 medium (7"" to 7-7/8"" long)",105,27g,0g,1g,0mg,1mg,14g,3g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 12 almonds",77,2g,7g,3g,0mg,0mg,1g,2g
TOTAL:,"1,649",251g,40g,96g,0mg,634mg,34g,72g
20-Mar-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"Raw - Dill Weed, 0.75 cup springs (9g)",3,1g,0g,0g,0mg,4mg,0g,0g
"Twinlab - Vege Fuel soy protein, 0.67 scoops",43,0g,0g,10g,0mg,167mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1 rounded tbsp",30,2g,1g,5g,0mg,25mg,0g,0g
"Avocados - Raw, 0.63 cup, cubes",150,8g,14g,2g,0mg,7mg,1g,6g
"Glory Foods - Collard Greens (Raw), 1.33 cups",17,3g,0g,1g,0mg,10mg,0g,2g
Lunch,,,,,,,,
"rice buckwheat, 1 serving",189,43g,2g,4g,0mg,2mg,0g,4g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"House Foods - Tofu (Medium Firm Regular), 0.75 container (13.5 oz (1"" slice) ea.)",203,3g,10g,24g,0mg,101mg,0g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
Dinner,,,,,,,,
"garbanzo, 1 serving",175,35g,3g,11g,0mg,51mg,8g,11g
"black eyed peas, 1 serving",233,44g,0g,15g,0mg,73mg,12g,14g
Snacks,,,,,,,,
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Twinlab - Vege Fuel soy protein, 2 scoops",130,0g,1g,30g,0mg,500mg,0g,0g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 12 almonds",77,2g,7g,3g,0mg,0mg,1g,2g
TOTAL:,"1,746",235g,44g,125g,0mg,"1,119mg",30g,61g
21-Mar-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"Raw - Dill Weed, 0.75 cup springs (9g)",3,1g,0g,0g,0mg,4mg,0g,0g
"Twinlab - Vege Fuel soy protein, 0.5 scoops",33,0g,0g,8g,0mg,125mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1.5 rounded tbsp",45,3g,1g,8g,0mg,38mg,0g,0g
"Glory Foods - Collard Greens (Raw), 1.33 cups",17,3g,0g,1g,0mg,10mg,0g,2g
"Seeds - Flax Seeds, 1.5 tablespoons",83,4g,6g,3g,0mg,0mg,0g,11g
"Spectrum Essentials - Chia Seeds, 1 Tbsp",60,4g,4g,2g,0mg,0mg,0g,4g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.75 container (13.5 oz (1"" slice) ea.)",203,3g,10g,24g,0mg,101mg,0g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"rice buckwheat, 1 serving",189,43g,2g,4g,0mg,2mg,0g,4g
Dinner,,,,,,,,
"garbanzo, 1 serving",175,35g,3g,11g,0mg,51mg,8g,11g
"lentil soup, 1 serving",198,38g,1g,13g,0mg,123mg,7g,13g
"Kal - Nutritional Yeast Flakes, 2 rounded tbsp",53,9g,1g,6g,0mg,3mg,0g,3g
Snacks,,,,,,,,
"Generic - Orange, 1 med",65,19g,0g,1g,0mg,0mg,14g,3g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 6 almonds",39,1g,3g,1g,0mg,0mg,0g,1g
TOTAL:,"1,624",251g,37g,100g,0mg,636mg,33g,74g
22-Mar-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"Raw - Dill Weed, 0.75 cup springs (9g)",3,1g,0g,0g,0mg,4mg,0g,0g
"Twinlab - Vege Fuel soy protein, 0.5 scoops",33,0g,0g,8g,0mg,125mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1.5 rounded tbsp",45,3g,1g,8g,0mg,38mg,0g,0g
"Glory Foods - Collard Greens (Raw), 1.33 cups",17,3g,0g,1g,0mg,10mg,0g,2g
"Seeds - Flax Seeds, 1.5 tablespoons",83,4g,6g,3g,0mg,0mg,0g,11g
"Spectrum Essentials - Chia Seeds, 1 Tbsp",60,4g,4g,2g,0mg,0mg,0g,4g
Lunch,,,,,,,,
"rice buckwheat, 1 serving",189,43g,2g,4g,0mg,2mg,0g,4g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"House Foods - Tofu (Medium Firm Regular), 0.75 container (13.5 oz (1"" slice) ea.)",203,3g,10g,24g,0mg,101mg,0g,0g
Dinner,,,,,,,,
"black eyed peas, 1 serving",233,44g,0g,15g,0mg,73mg,12g,14g
"lentil soup, 1 serving",198,38g,1g,13g,0mg,123mg,7g,13g
"Kal - Nutritional Yeast Flakes, 2 rounded tbsp",53,9g,1g,6g,0mg,3mg,0g,3g
Snacks,,,,,,,,
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Twinlab - Vege Fuel soy protein, 2 scoops",130,0g,1g,30g,0mg,500mg,0g,0g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 6 almonds",39,1g,3g,1g,0mg,0mg,0g,1g
"Meijer - Brazil Nuts, 0.33 oz",63,1g,6g,1g,0mg,0mg,0g,1g
TOTAL:,"1,845",248g,41g,136g,0mg,"1,158mg",27g,75g
23-Mar-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"Raw - Dill Weed, 0.75 cup springs (9g)",3,1g,0g,0g,0mg,4mg,0g,0g
"Twinlab - Vege Fuel soy protein, 0.5 scoops",33,0g,0g,8g,0mg,125mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1.5 rounded tbsp",45,3g,1g,8g,0mg,38mg,0g,0g
"Glory Foods - Collard Greens (Raw), 1.33 cups",17,3g,0g,1g,0mg,10mg,0g,2g
"Seeds - Flax Seeds, 1.5 tablespoons",83,4g,6g,3g,0mg,0mg,0g,11g
"Spectrum Essentials - Chia Seeds, 1 Tbsp",60,4g,4g,2g,0mg,0mg,0g,4g
Lunch,,,,,,,,
"House Foods - Tofu (Medium Firm Regular), 0.75 container (13.5 oz (1"" slice) ea.)",203,3g,10g,24g,0mg,101mg,0g,0g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"rice buckwheat, 1 serving",189,43g,2g,4g,0mg,2mg,0g,4g
Dinner,,,,,,,,
"garbanzo, 1 serving",175,35g,3g,11g,0mg,51mg,8g,11g
"lentil soup, 1 serving",198,38g,1g,13g,0mg,123mg,7g,13g
"Kal - Nutritional Yeast Flakes, 2 rounded tbsp",53,9g,1g,6g,0mg,3mg,0g,3g
Snacks,,,,,,,,
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 6 almonds",39,1g,3g,1g,0mg,0mg,0g,1g
"Apples - Raw, with skin, 1 large (3-1/4"" dia) (approx 2 per lb)",110,29g,0g,1g,0mg,2mg,22g,5g
"Meijer - Brazil Nuts, 0.33 oz",63,1g,6g,1g,0mg,0mg,0g,1g
TOTAL:,"1,732",262g,43g,101g,0mg,638mg,41g,77g
24-Mar-12,,,,,,,,
FOODS,Calories,Carbs,Fat,Protein,Cholest,Sodium,Sugars,Fiber
Breakfast,,,,,,,,
"Kale - Raw, 1 cup, chopped",34,7g,0g,2g,0mg,29mg,0g,1g
"Generic - Grain Oatmeal Dry .5 Cup, 1.25 cup (39g dry)",350,65g,6g,13g,0mg,0mg,0g,10g
"Lettuce - Cos or romaine, raw, 3 leaf outer",14,3g,0g,1g,0mg,7mg,1g,2g
"Raw - Dill Weed, 0.75 cup springs (9g)",3,1g,0g,0g,0mg,4mg,0g,0g
"Twinlab - Vege Fuel soy protein, 0.5 scoops",33,0g,0g,8g,0mg,125mg,0g,0g
"Kal - Nutritional Yeast Flakes, 1.5 rounded tbsp",45,3g,1g,8g,0mg,38mg,0g,0g
"Glory Foods - Collard Greens (Raw), 1.33 cups",17,3g,0g,1g,0mg,10mg,0g,2g
"Seeds - Flax Seeds, 1.5 tablespoons",83,4g,6g,3g,0mg,0mg,0g,11g
"Spectrum Essentials - Chia Seeds, 1 Tbsp",60,4g,4g,2g,0mg,0mg,0g,4g
Lunch,,,,,,,,
"rice buckwheat, 1 serving",189,43g,2g,4g,0mg,2mg,0g,4g
"JFC International - string hijiki, 13.33 g",40,8g,0g,1g,0mg,140mg,0g,8g
"Cucumber - With peel, raw, 0.5 cucumber (8-1/4"")",23,5g,0g,1g,0mg,3mg,3g,1g
"House Foods - Tofu (Medium Firm Regular), 0.75 container (13.5 oz (1"" slice) ea.)",203,3g,10g,24g,0mg,101mg,0g,0g
Dinner,,,,,,,,
"lentil soup, 1 serving",198,38g,1g,13g,0mg,123mg,7g,13g
"garbanzo, 1 serving",126,29g,1g,11g,0mg,41mg,4g,15g
Snacks,,,,,,,,
"Kallas - Dried Bee Pollen, 1 tbsp",35,6g,0g,2g,0mg,0mg,4g,0g
"Twinlab - Vege Fuel soy protein, 2 scoops",130,0g,1g,30g,0mg,500mg,0g,0g
"Generic - Almonds Raw Approximately 29 Kernels = 1 oz, 6 almonds",39,1g,3g,1g,0mg,0mg,0g,1g
